datetime,port,bench,excess
2017-01-04,1.0017526600773747,1.007803175154687,0.9939963325910502
2017-01-05,1.002513522588123,1.0076476066105484,0.9949048814399559
2017-01-06,0.9990083700610499,1.0016276157371429,0.997385010521934
2017-01-09,1.0033494828800325,1.0064836818832894,0.9968859912389316
2017-01-10,1.000010290517805,1.0047992089630478,0.9952339548015917
2017-01-11,0.9894367598271343,0.99768715355064,0.991730480146864
2017-01-12,0.9816296432668155,0.9926366091974451,0.9889113842582041
2017-01-13,0.9786562396229591,0.9933218399096622,0.9852358020356858
2017-01-16,0.9731490828413351,0.9931841487782119,0.9798274409015454
2017-01-17,0.9773652585685545,0.9952516890824883,0.982028233953139
2017-01-18,0.9786774730904029,0.9991442678459869,0.9795156761498442
2017-01-19,0.973273233302502,0.9961283132717212,0.9770560883927161
2017-01-20,0.9841126608556864,1.003787908264896,0.9803989993830277
2017-01-23,0.991307898239832,1.0065375244438564,0.9848692911747734
2017-01-24,0.989159221983094,1.0066482241875223,0.9826265007137485
2017-01-25,0.9923806294713627,1.0100740973186053,0.9824830001143356
2017-01-26,0.9965317129407701,1.0136824602741104,0.9830807496376109
2017-02-03,0.9914238731215231,1.0066602125701485,0.9848644664223644
2017-02-06,0.9960865315625591,1.0092692632101283,0.9869383403140213
2017-02-07,0.9967257404982852,1.007016288566399,0.9897811503299878
2017-02-08,1.003285812226734,1.012285217784394,0.9911098123339616
2017-02-09,1.0087422723348283,1.0161747819253608,0.9926857960631044
2017-02-10,1.0146881295148402,1.0213210931245644,0.9935055060995247
2017-02-13,1.0198505801064526,1.0281398888613835,0.9919375672077941
2017-02-14,1.0205145667124627,1.0279962385923704,0.9927220824366513
2017-02-15,1.0112613041559617,1.0237805343579685,0.9877715684349695
2017-02-16,1.0166780585164523,1.029531172213537,0.9875155662655168
2017-02-17,1.010823707895,1.0236997004096169,0.9874220999483884
2017-02-20,1.0237743868911198,1.0386448668795267,0.9856828060652884
2017-02-21,1.0303373650040701,1.0420647107655463,0.9887460484552243
2017-02-22,1.0346055584286074,1.0441411547224164,0.99086752183775
2017-02-23,1.0277557238383648,1.0392222722556084,0.9889662214490883
2017-02-24,1.0270507904921387,1.0393808554222788,0.9881371059839941
2017-02-27,1.0188322611552085,1.0311139191502072,0.9880889417096409
2017-02-28,1.0232191647023148,1.033085692608475,0.9904494583781835
2017-03-01,1.026825461772878,1.0347701655287167,0.9923222527856905
2017-03-02,1.0198780805636747,1.0277868274876647,0.9923050707476742
2017-03-03,1.0173792590662152,1.0256205758223487,0.9919645559474803
2017-03-06,1.02349084781555,1.031191738476027,0.992532047752964
2017-03-07,1.024211385904045,1.033429780222099,0.9910798058131507
2017-03-08,1.0203011385025709,1.031864910698117,0.9887933274252706
2017-03-09,1.0119876988437473,1.0253453337744496,0.9869725501343719
2017-03-10,1.0110214601672796,1.025629549582443,0.98575695345253
2017-03-13,1.0238797169785774,1.034668439545145,0.9895727731182072
2017-03-14,1.0208467431424895,1.034246602713202,0.9870438447314597
2017-03-15,1.0195535744965238,1.0363260612926037,0.9838154347144762
2017-03-16,1.0293471825540819,1.0416727397289176,0.9881675340970876
2017-03-17,1.0161058622614294,1.0309913011314153,0.9855620131288687
2017-03-20,1.016360379202886,1.03212823447089,0.9847229687732675
2017-03-21,1.0205185166619426,1.0371368545386432,0.9839767164728775
2017-03-22,1.0142000228724348,1.0322598963572767,0.982504528608955
2017-03-23,1.0190393545433531,1.035829349649872,0.9837907710259473
2017-03-24,1.0287138017723654,1.044093271299412,0.9852700233304766
2017-03-27,1.0259412498694584,1.0406345177504825,0.9858804723172299
2017-03-28,1.0234772373459122,1.0381721320020474,0.9858454159930136
2017-03-29,1.0214371683026742,1.036789822409988,0.9851921249847658
2017-03-30,1.0114364952369177,1.0282834690228948,0.9836164109474739
2017-03-31,1.0161221592344538,1.034055069021184,0.9826576839822417
2017-04-05,1.034200833752066,1.0483689174469446,0.9864855935166587
2017-04-06,1.0410790801098082,1.0514087786789619,0.990175373481157
2017-04-07,1.041309542194407,1.052429053137208,0.9894344317940913
2017-04-10,1.0365021241279806,1.0487428708558832,0.9883281716919678
2017-04-11,1.041601771734341,1.0523901434742982,0.9897486955699328
2017-04-12,1.0359655323181838,1.0500294837094344,0.986606136675737
2017-04-13,1.0460309674265582,1.0515643472231002,0.994737954162145
2017-04-14,1.0348673669409987,1.043165749064642,0.9920450013518138
2017-04-17,1.028956288046583,1.0412030194739696,0.9882379025047643
2017-04-18,1.0273963658378056,1.036056778382267,0.9916409865509649
