datetime,port,bench,excess
2017-01-04,1.00155995016329,1.007803175154687,0.9938051147830143
2017-01-05,1.0030367960104438,1.0076476066105484,0.9954241834448314
2017-01-06,0.999869762916382,1.0016276157371429,0.998245003638935
2017-01-09,1.0047775031791368,1.0064836818832894,0.9983048123532813
2017-01-10,1.0000193388954137,1.0047992089630478,0.9952429599615561
2017-01-11,0.9901035811262624,0.99768715355064,0.9923988472765349
2017-01-12,0.9841232189344924,0.9926366091974451,0.9914234573014229
2017-01-13,0.9797930180722098,0.9933218399096622,0.9863802231120955
2017-01-16,0.9695965715736029,0.9931841487782119,0.9762505500781241
2017-01-17,0.9741678064509544,0.9952516890824883,0.9788155269035806
2017-01-18,0.9723533807175526,0.9991442678459869,0.9731861674128486
2017-01-19,0.9688766667817887,0.9961283132717212,0.9726424335832538
2017-01-20,0.9799665184519469,1.003787908264896,0.976268502920975
2017-01-23,0.9862536763596054,1.0065375244438564,0.9798478967831245
2017-01-24,0.9852090437427722,1.0066482241875223,0.9787024107035465
2017-01-25,0.9876281114752449,1.0100740973186053,0.9777778819366354
2017-01-26,0.9922891673547388,1.0136824602741104,0.9788954689878065
2017-02-03,0.9848526747351151,1.0066602125701485,0.978336744054525
2017-02-06,0.9876415293760693,1.0092692632101283,0.9785708981513329
2017-02-07,0.9874536442855133,1.007016288566399,0.9805736565505457
2017-02-08,0.9925988837664604,1.012285217784394,0.9805525817506046
2017-02-09,0.9969647768015083,1.0161747819253608,0.9810957667268075
2017-02-10,1.00448211223411,1.0213210931245644,0.9835125495754344
2017-02-13,1.0105130638709487,1.0281398888613835,0.9828556160680083
2017-02-14,1.0145014998429738,1.0279962385923704,0.9868727741962607
2017-02-15,1.0050994842895986,1.0237805343579685,0.9817528762840905
2017-02-16,1.0126112239233211,1.029531172213537,0.9835653851511488
2017-02-17,1.0004075884155015,1.0236997004096169,0.9772471243424263
2017-02-20,1.0155476211455063,1.0386448668795267,0.9777621336507318
2017-02-21,1.0203313722010374,1.0420647107655463,0.9791439645350406
2017-02-22,1.0244423441051367,1.0441411547224164,0.9811339582505809
2017-02-23,1.0173295718471795,1.0392222722556084,0.9789335727371284
2017-02-24,1.016071862515538,1.0393808554222788,0.9775741560130327
2017-02-27,1.0065873480871117,1.0311139191502072,0.9762135195659961
2017-02-28,1.011154937112544,1.033085692608475,0.9787716007947439
2017-03-01,1.0133598196756626,1.0347701655287167,0.9793090808313801
2017-03-02,1.006025271613614,1.0277868274876647,0.9788267807175103
2017-03-03,1.003480039926775,1.0256205758223487,0.9784125470788051
2017-03-06,1.0101507419607842,1.031191738476027,0.97959545666421
2017-03-07,1.0103403511233746,1.033429780222099,0.977657476549822
2017-03-08,1.006592431226081,1.031864910698117,0.9755079572819879
2017-03-09,0.9998476024256805,1.0253453337744496,0.9751325426576936
2017-03-10,0.9996440239164316,1.025629549582443,0.9746638289852406
2017-03-13,1.0124502199923173,1.034668439545145,0.9785262421239067
2017-03-14,1.008270714908121,1.034246602713202,0.9748842415948605
2017-03-15,1.0099989750645784,1.0363260612926037,0.9745957501105513
2017-03-16,1.0151637018990374,1.0416727397289176,0.9745514720517896
2017-03-17,1.0031899069055081,1.0309913011314153,0.97303430766545
2017-03-20,1.0053770833027749,1.03212823447089,0.9740815624699688
2017-03-21,1.0111818054628379,1.0371368545386432,0.9749743257486003
2017-03-22,1.0090313197484597,1.0322598963572767,0.9774973563433125
2017-03-23,1.0111762195812624,1.035829349649872,0.9761996219966708
2017-03-24,1.0185143508479284,1.044093271299412,0.9755013070626826
2017-03-27,1.012631496792698,1.0406345177504825,0.9730904361904906
2017-03-28,1.0100886524074213,1.0381721320020474,0.9729491105290324
2017-03-29,1.0129713202861679,1.036789822409988,0.9770266821596929
2017-03-30,1.006633461637333,1.0282834690228948,0.978945487272946
2017-03-31,1.0092103947695448,1.034055069021184,0.9759735482219949
2017-04-05,1.0292490140037744,1.0483689174469446,0.981762237390887
2017-04-06,1.0357008387084834,1.0514087786789619,0.9850601019422582
2017-04-07,1.0359076073408107,1.052429053137208,0.9843016061299826
2017-04-10,1.0388564433398961,1.0487428708558832,0.9905730682031538
2017-04-11,1.052089913088919,1.0523901434742982,0.9997147157000273
2017-04-12,1.0400654833994123,1.0500294837094344,0.9905107423509459
2017-04-13,1.0490390958930198,1.0515643472231002,0.9975985765048531
2017-04-14,1.0376129415245008,1.043165749064642,0.994676965242465
2017-04-17,1.0254933811760487,1.0412030194739696,0.9849120315595534
2017-04-18,1.0194521313432192,1.036056778382267,0.9839732267714374
2017-04-19,1.01240512901243,1.031012193166635,0.9819526245397201
2017-04-20,1.0097062044071439,1.0357007023860167,0.9749015348555934
2017-04-21,1.007152596793223,1.0372685164250297,0.9709661296424943
2017-04-24,0.9878423771265487,1.0266379057655628,0.9622110888160862
2017-04-25,0.9923992470932264,1.0295431605961622,0.9639219462334853
2017-04-26,0.9976042242269657,1.0308027820619292,0.9677934922056032
2017-04-27,0.9955506565068447,1.031263528556782,0.9653697904938846
2017-04-28,0.9986318333993043,1.0291781108398173,0.9703197365754437
2017-05-02,0.9980730280461585,1.0252376486533143,0.9735040742574782
2017-05-03,0.9909118238393041,1.0212133378959283,0.9703279295988668
2017-05-04,0.9896442406474789,1.0185983281183857,0.9715745778570122
2017-05-05,0.9796501308800564,1.012063818297061,0.9679726843001412
2017-05-08,0.9649538607158228,1.0049607366447477,0.9601906079808695
2017-05-09,0.9690378562317243,1.0030817855174576,0.9660606644669845
2017-05-10,0.9510776358140614,0.998644611688223,0.9523684648998916
2017-05-11,0.950834885086543,1.0043144857029411,0.9467501451211603
2017-05-12,0.953553087838539,1.0129105065834787,0.9413991479413608
2017-05-15,0.9560221759566415,1.0170425024619991,0.9400021863809594
2017-05-16,0.9760727890080995,1.0258569783148375,0.9514706334712292
2017-05-17,0.9786007405769876,1.0202678681409703,0.9591606000099716
2017-05-18,0.9733555790236081,1.0167193769910958,0.9573492952442595
2017-05-19,0.9729004627891045,1.0184368004366846,0.9552880084183377
2017-05-22,0.9643836665496455,1.0206478507949726,0.9448740481827268
