datetime,port,bench,excess
2017-01-04,1.000551535256653,1.0116932748592655,0.9889870379891944
2017-01-05,1.0006003404525807,1.0124226247677133,0.9883227774390709
2017-01-06,0.9999742071855122,1.0080465253170263,0.9919921174977758
2017-01-09,1.000826282645443,1.0149760939857742,0.9860589708228839
2017-01-10,1.0008909677065427,1.0115761589542032,0.98943708671554
2017-01-11,0.9983874118768482,1.0017720016150526,0.9966213971514998
2017-01-12,0.9953672225055186,0.9924202258646864,1.002969504816636
2017-01-13,0.9910307192700661,0.9800498676992322,1.0112043804430204
2017-01-16,0.9800736699658571,0.9541953962355685,1.0271205183261016
2017-01-17,0.9845344223436071,0.962237156506235,1.0231723184732657
2017-01-18,0.9833375938317127,0.9601045004448243,1.0241985048253854
2017-01-19,0.9815030716563533,0.9561635092898672,1.0265012857322966
2017-01-20,0.989026068229148,0.9685544167177481,1.0211362946242861
2017-01-23,0.9940671290515093,0.9764917926915951,1.01799844759726
2017-01-24,0.993360819557418,0.9753985868212665,1.0184152745132518
2017-01-25,0.9946704684207704,0.9776625050191199,1.0173965589498781
2017-01-26,0.9993227932823907,0.984645903820964,1.0149057538394994
2017-02-03,0.998163898423464,0.9820164172226941,1.0164431886448881
2017-02-06,1.0054631368537141,0.9902685840716859,1.015343870366515
2017-02-07,1.0057007003082465,0.9897433866182161,1.0161226777625196
2017-02-08,1.0109616471784508,0.9953866905852141,1.0156471416993529
2017-02-09,1.0169479734209261,1.0016485571327944,1.0152742358376934
2017-02-10,1.0178353126393522,1.0025867500887307,1.0152092200991805
2017-02-13,1.023346823698864,1.0077348615035557,1.0154921326945214
2017-02-14,1.0237350531924099,1.0085639051163127,1.015042327014814
2017-02-15,1.0131609951896,0.9985666889457406,1.0146152544496227
2017-02-16,1.0212330352778336,1.0061037265715147,1.0150375237728966
2017-02-17,1.012804670112072,0.9978483582069999,1.014988561921319
2017-02-20,1.0259558784766147,1.0101728528012408,1.015624084166989
2017-02-21,1.0356242362858359,1.0179852207619922,1.01732737879106
2017-02-22,1.0421859126760886,1.0242803681802417,1.0174810970239119
2017-02-23,1.0411947171767468,1.024242396717062,1.0165510825504012
2017-02-24,1.0435718467857373,1.024587266947353,1.0185290023122646
2017-02-27,1.0341721761475902,1.0163730715615409,1.0175123732456852
2017-02-28,1.0392235526546425,1.0206004122211827,1.0182472397722526
2017-03-01,1.042370006406413,1.0232377164736366,1.0186977958540382
2017-03-02,1.0355386438658047,1.0180153001171384,1.017213242027551
2017-03-03,1.0374836521317825,1.0208962918185869,1.0162478406926598
2017-03-06,1.0479930818184189,1.0310975859902876,1.016385932871625
2017-03-07,1.0485910963805467,1.0320262488535041,1.0160508005929547
2017-03-08,1.0448742228899126,1.0278969639134852,1.0165164988052795
2017-03-09,1.0341491118275712,1.0187667628188497,1.01509898984745
2017-03-10,1.0347002402224175,1.0201178768234027,1.014294782721016
2017-03-13,1.0442282425591822,1.0296072432874084,1.0142005598417225
2017-03-14,1.0421069255970268,1.0273258284349525,1.0143879349208929
2017-03-15,1.0402842112930575,1.026151989045754,1.0137720556001117
2017-03-16,1.050634548502921,1.0352141393220633,1.014895864145515
2017-03-17,1.0408370771748572,1.0257073506573045,1.0147505294837336
2017-03-20,1.044038223349831,1.0280947877912658,1.0155077486510926
2017-03-21,1.0453052400367677,1.0308808508347649,1.0139922952204636
2017-03-22,1.0399536285582396,1.0283241801011809,1.0113091267151906
2017-03-23,1.0431641151287916,1.030285964578283,1.0124995884572494
2017-03-24,1.0498204902676285,1.0357330826521856,1.0136013880906165
2017-03-27,1.0462010351529936,1.0308935079891581,1.014848795772993
2017-03-28,1.0418126275509387,1.0281501070013492,1.0132884492804626
2017-03-29,1.0386975313194962,1.0252786453926204,1.013088038054023
2017-03-30,1.0206751180719233,1.0086983687682776,1.0118734694874847
2017-03-31,1.023410144097234,1.01279757435315,1.0104784707357362
2017-04-05,1.0469241912597183,1.0346809753067103,1.0118328414701727
2017-04-06,1.052710829484039,1.0377945608335968,1.0143730457003561
2017-04-07,1.0560655375872094,1.0408131432486845,1.0146543060466338
2017-04-10,1.053292925488053,1.0388845651884024,1.0138690676350914
2017-04-11,1.0639971974288718,1.0487932557320712,1.0144966051351922
2017-04-12,1.0525394361704652,1.0404571793948372,1.0116124498104337
2017-04-13,1.060370056749082,1.0466621632014972,1.013096769931623
2017-04-14,1.045489836699592,1.0328125559567207,1.012274522293281
2017-04-17,1.0331882432910302,1.0214911036212189,1.0114510440946032
2017-04-18,1.0280163878136999,1.015417456404851,1.0124076372031816
2017-04-19,1.0178589944303102,1.0047288617890109,1.0130683342946076
2017-04-20,1.0154037787894143,1.0042732786847037,1.0110831387640704
2017-04-21,1.0056890488634966,0.996827968201356,1.0088892777337792
2017-04-24,0.9772949231429855,0.9711649175844277,1.0063120129728378
2017-04-25,0.9843941561806145,0.974639157557672,1.0100088310091986
2017-04-26,0.9916738230995759,0.97716098388975,1.0148520453119763
2017-04-27,0.998729496281803,0.9796765560984809,1.0194481944726732
2017-04-28,1.003448962982953,0.9827710814399281,1.0210403846160474
2017-05-02,1.006955435602976,0.9834450376844431,1.0239061635553004
2017-05-03,1.0051380741392628,0.9804960696185181,1.025132180825908
2017-05-04,1.0020101798088799,0.9771467632045201,1.0254449152784593
2017-05-05,0.9843551754172111,0.963441149704429,1.0217076317730442
2017-05-08,0.9577431412695567,0.9453831875316007,1.0130740147497523
2017-05-09,0.9664383073283642,0.9511514995116941,1.0160718958278656
2017-05-10,0.9425189554125202,0.9311918371182069,1.0121641082350634
2017-05-11,0.9453564423162345,0.9291034810971724,1.01749316577726
2017-05-12,0.9469170139027379,0.9277017384750463,1.0207127728997012
2017-05-15,0.9539762200100216,0.9324052859552712,1.023134718753391
2017-05-16,0.9792020315816127,0.9515834062919007,1.0290238618150513
2017-05-17,0.9846053850795408,0.9536274622725588,1.032484302342929
2017-05-18,0.974390453113218,0.9455034304983362,1.0305520019104073
2017-05-19,0.9747043635430258,0.9452945874508478,1.031111757628367
2017-05-22,0.9571011936645135,0.9316617153615931,1.0273054885517614
2017-05-23,0.9303540725631724,0.9120548897602796,1.0200636858684047
2017-05-24,0.9416885701848846,0.9174925521953121,1.0263718958063235
2017-05-25,0.9515297265324508,0.9256482268555177,1.0279604053959615
2017-05-26,0.9513877480237973,0.9234538485529776,1.0302493725209887
2017-05-31,0.947385028106553,0.9214240132575496,1.0281748841743579
2017-06-01,0.9237550557649904,0.9033723796619179,1.0225628728107679
2017-06-02,0.9363726180904854,0.9132636480048335,1.0253037226830797
2017-06-05,0.9449696209752422,0.9201108707161763,1.027017124838137
2017-06-06,0.9506201999103511,0.9241800713997519,1.0286092822479425
2017-06-07,0.9732456601837938,0.9421367018835849,1.0330195801076572
2017-06-08,0.9734011910467493,0.9427632310260501,1.0324980429999955
2017-06-09,0.9754683359741638,0.9443912388964176,1.0329070154378621
2017-06-12,0.9616091092231861,0.9338845350345932,1.0296873683506986
2017-06-13,0.9754871022598137,0.9460983167548183,1.0310631410970068
2017-06-14,0.9736740532702829,0.9439419099154578,1.0314978528260155
2017-06-15,0.9863014939282908,0.9526022327667066,1.0353760048028746
2017-06-16,0.9859727226075121,0.9513097139416092,1.0364371436114974
2017-06-19,0.9926751234612781,0.9583357747991432,1.0358322725344695
2017-06-20,0.9953920744991248,0.9598371366717289,1.0370426778345794
2017-06-21,0.9968114942281907,0.9616232845181625,1.0365925100572622
2017-06-22,0.9809583812186763,0.9480411155003302,1.034721348241288
2017-06-23,0.982409040945514,0.9508841357385989,1.0331532560299033
2017-06-26,0.9981190806160826,0.9669153896776728,1.0322713768666065
2017-06-27,0.998300857282744,0.967157439141981,1.032200980812795
2017-06-28,0.9932266121933255,0.9628921270191596,1.0315035135535617
2017-06-29,0.9986949385379886,0.9677618554911827,1.0319635278775334
2017-06-30,1.0013910109380981,0.9711110874513313,1.0311807000023407
2017-07-03,1.0090912231316351,0.977319198319665,1.0325093632321936
2017-07-04,1.0056629465435432,0.972485952233834,1.034115654044668
2017-07-05,1.0137749543067152,0.9799391548252152,1.0345284697676307
2017-07-06,1.0133939602936344,0.9811558051778027,1.0328573249484974
2017-07-07,1.017696424995163,0.985009759782844,1.0331841028859705
2017-07-10,1.014478361832601,0.9819325821883005,1.0331446172931447
2017-07-11,1.003962238397054,0.9696603541963186,1.0353751538384444
2017-07-12,1.0021538552200175,0.970293137462131,1.0328361775712651
2017-07-13,1.0029674100933723,0.9729732526779737,1.0308273195926443
2017-07-14,1.001038228496876,0.9696207447484527,1.0324018271252786
2017-07-17,0.9570551811669555,0.9297078229925242,1.029415002754743
2017-07-18,0.9645014541813343,0.939512054785524,1.0265982743579751
2017-07-19,0.9814348248251712,0.9586442370970912,1.0237737701288363
2017-07-20,0.9891786156831653,0.9649599337777675,1.0250981217537012
2017-07-21,0.9937554623369548,0.9692046966381623,1.0253308364930036
2017-07-24,1.0031370868719913,0.9756943919648208,1.0281263222717796
2017-07-25,0.9996518629935421,0.9735538437953766,1.0268069602564796
2017-07-26,0.9979234965945173,0.9724622014558847,1.026182297985993
2017-07-27,1.0100077174080466,0.9783665406187808,1.0323408206184708
2017-07-28,1.0128089404542244,0.9833406533876233,1.029967526477302
2017-07-31,1.0253047264529593,0.9963991884828227,1.0290099975032596
2017-08-01,1.0231219146494492,0.9945861627967659,1.0286910806927387
2017-08-02,1.0149515340438686,0.9890994352749972,1.02613700690435
2017-08-03,1.0159238151743784,0.9906989273210554,1.0254617090598186
2017-08-04,1.0125131017080058,0.9848689675536819,1.028068844755043
2017-08-07,1.0256858275063927,0.9972566734660399,1.0285073590348062
2017-08-08,1.0280735696377707,0.9973041750219391,1.0308525677385787
2017-08-09,1.0373463130968685,1.003047172693246,1.0341949425085635
2017-08-10,1.030224976023887,0.9950101030150897,1.0353914728122748
2017-08-11,1.0063494710083822,0.9747546354780476,1.0324131164709358
2017-08-14,1.0285411297268043,0.9955512335923253,1.0331373163141377
2017-08-15,1.0334376660621791,0.9990507878743561,1.0344195496417021
2017-08-16,1.0340409039760092,0.9996899741712144,1.0343615827829755
2017-08-17,1.0434748151290711,1.0071621624941853,1.0360544249845123
2017-08-18,1.040387342909481,1.0042716407000174,1.0359620851030797
2017-08-21,1.0514083520247404,1.0131345524754074,1.037777607580176
